Word,Count,Typed Correctly,WPM,Error-free %
pressured,1,1.0,143.549537,100.0
prevail,1,1.0,148.11065,100.0
prevailed,4,1.0,155.4518495,100.0
prey,5,0.8,120.5511918,80.0
price,4,0.75,140.95890375,75.0
priest,8,0.875,185.672565125,87.5
priests,2,0.5,112.972486,50.0
princes,2,1.0,162.1901085,100.0
prison,10,0.9,149.0730135,90.0
prisoner,1,1.0,143.02632,100.0
prisoners,2,0.5,106.92918549999999,50.0
privates,2,1.0,175.23090150000002,100.0
proceed,1,1.0,104.229338,100.0
proceeded,2,0.5,102.024501,50.0
proclaiming,1,1.0,110.663057,100.0
proclamation,1,1.0,128.156852,100.0
produce,5,0.6,124.67857,60.0
produced,3,0.6666666666666666,149.92259566666667,66.66666666666666
producing,4,1.0,193.20755775,100.0
profane,1,0.0,36.89496,0.0
profit,1,1.0,136.131591,100.0
progeny,2,0.5,79.7857175,50.0
prohibit,1,1.0,107.020163,100.0
promise,2,0.5,107.884826,50.0
promised,6,1.0,171.31472316666668,100.0
promptly,1,1.0,89.287999,100.0
prone,5,0.8,119.5597168,80.0
proof,1,1.0,132.084814,100.0
proper,1,1.0,132.193712,100.0
prophecy,2,0.5,102.923142,50.0
prophet,2,1.0,140.2857885,100.0
prosper,1,0.0,49.845716,0.0
prospered,1,1.0,146.398004,100.0
prospering,2,0.5,128.5614765,50.0
prosperity,2,0.5,99.4053255,50.0
prosperously,1,1.0,142.613267,100.0
prostitute,2,1.0,152.3551505,100.0
prostrate,4,1.0,126.497858,100.0
protection,1,1.0,124.054508,100.0
protector,1,1.0,140.883545,100.0
prove,3,1.0,160.50148066666668,100.0
proven,3,0.6666666666666666,123.89843766666667,66.66666666666666
proverb,1,1.0,82.140959,100.0
provide,7,1.0,175.9521127142857,100.0
provided,4,1.0,171.09962775,100.0
providing,1,1.0,161.27322,100.0
province,1,1.0,166.391646,100.0
provinces,1,1.0,143.089601,100.0
provisions,6,0.8333333333333334,144.60211016666668,83.33333333333334
provoked,1,1.0,112.230589,100.0
public,2,1.0,168.52515749999998,100.0
pulled,2,0.5,63.019039500000005,50.0
punished,1,1.0,87.606723,100.0
punishment,1,1.0,140.726106,100.0
purchased,1,0.0,70.533748,0.0
purity,1,1.0,135.022153,100.0
purpose,1,1.0,126.594524,100.0
pursue,4,0.5,110.97979275,50.0
pursued,3,0.6666666666666666,126.47684533333334,66.66666666666666
pursuit,1,1.0,121.05644,100.0
pustules,2,0.5,80.53140450000001,50.0
put,25,0.96,139.35858836,96.0
quarrel,1,1.0,125.233929,100.0
quarrelling,1,0.0,45.135043,0.0
quarters,1,1.0,154.730137,100.0
question,1,1.0,209.069498,100.0
questioned,9,0.8888888888888888,162.185144,88.88888888888889
questioning,2,1.0,201.77000700000002,100.0
questions,1,0.0,63.390984,0.0
quickly,15,0.6666666666666666,98.91808793333333,66.66666666666666
quiver,1,1.0,116.345566,100.0
quota,2,0.0,40.881966,0.0
rain,7,1.0,186.51277000000002,100.0
rained,2,0.5,87.001665,50.0
raise,1,1.0,151.445016,100.0
ram,2,1.0,142.2422925,100.0
rams,5,1.0,164.9458312,100.0
ran,7,1.0,129.52569657142857,100.0
rape,1,1.0,177.153903,100.0
rather,1,1.0,193.988237,100.0
raven,1,1.0,134.477773,100.0
ravenous,1,1.0,153.360264,100.0
raw,1,1.0,157.032687,100.0
reach,3,0.6666666666666666,158.0122233333333,66.66666666666666
reached,7,1.0,178.702041,100.0
reaches,1,1.0,204.945374,100.0
reaching,1,1.0,257.94163,100.0
ready,1,1.0,167.798996,100.0
realized,2,1.0,170.772735,100.0
realizing,2,0.5,123.4950675,50.0
reaping,1,1.0,164.380713,100.0
reason,30,0.8666666666666667,153.3574804666667,86.66666666666667
reasons,1,1.0,224.379994,100.0
rebuked,2,0.5,84.3186375,50.0
receive,9,0.7777777777777778,139.91785466666667,77.77777777777779
received,4,1.0,179.577588,100.0
reclining,2,1.0,136.77184549999998,100.0
recognize,9,0.6666666666666666,109.88432644444444,66.66666666666666
recognized,3,1.0,151.945965,100.0
recounted,1,0.0,97.148726,0.0
red,2,1.0,150.249195,100.0
redeem,4,0.5,87.37936499999999,50.0
reduced,2,1.0,173.1509185,100.0
refreshed,1,1.0,122.383787,100.0
refuse,1,0.0,21.415173,0.0
refusing,2,1.0,166.612055,100.0
region,20,1.0,178.83705075,100.0
regions,7,1.0,182.01995385714287,100.0
reigned,6,1.0,144.77119150000001,100.0
reinforced,1,1.0,142.897728,100.0
rejoice,3,0.6666666666666666,100.99840766666667,66.66666666666666
relapse,1,1.0,84.196861,100.0
related,3,1.0,157.28832366666668,100.0
relatives,1,1.0,201.052956,100.0
release,33,0.7878787878787878,135.25435684848483,78.78787878787878
released,7,0.7142857142857143,130.27944842857144,71.42857142857143
relief,1,1.0,148.694664,100.0
religious,2,1.0,128.97405500000002,100.0
reluctantly,1,1.0,120.385736,100.0
remain,13,0.6923076923076923,140.1007886153846,69.23076923076923
remainder,4,1.0,178.6600335,100.0
remained,12,0.8333333333333334,160.88269075,83.33333333333334
remaining,3,1.0,167.81784966666666,100.0
remains,4,1.0,163.380535,100.0
remember,6,1.0,157.301619,100.0
remembered,4,0.5,107.041339,50.0
remembering,4,1.0,154.1902515,100.0
remembrance,1,0.0,37.324124,0.0
remonstrating,1,0.0,82.094152,0.0
remove,2,1.0,144.1555645,100.0
removed,1,1.0,174.387713,100.0
rending,1,0.0,84.383382,0.0
renown,1,1.0,97.209713,100.0
repay,1,0.0,24.031355,0.0
repeated,1,0.0,41.128543,0.0
repented,1,1.0,74.782019,100.0
replace,1,1.0,158.72662,100.0
replaced,1,1.0,131.914767,100.0
report,4,0.75,120.83533499999999,75.0
reported,13,0.8461538461538461,141.88861415384616,84.61538461538461
reporting,1,1.0,137.138828,100.0
reproach,1,1.0,155.848044,100.0
reproved,1,0.0,33.180987,0.0
reputed,1,1.0,103.777466,100.0
request,2,1.0,148.1339505,100.0
requested,3,1.0,163.507938,100.0
require,1,0.0,37.381471,0.0
requite,1,1.0,102.818134,100.0
rescue,2,0.5,102.6915315,50.0
rescued,1,1.0,113.285339,100.0
rescues,1,1.0,124.59516,100.0
resembling,1,1.0,76.4202,100.0
reserved,1,1.0,124.576351,100.0
resin,2,1.0,101.06389300000001,100.0
resist,2,0.5,112.0931765,50.0
resources,1,1.0,151.789149,100.0
respectively,1,1.0,169.716941,100.0
respond,6,0.8333333333333334,174.63448566666668,83.33333333333334
responded,70,0.7285714285714285,149.19868067142858,72.85714285714285
responding,1,1.0,217.570319,100.0
rest,12,0.9166666666666666,167.72055591666665,91.66666666666666
rested,2,0.5,102.033412,50.0
resting,3,0.6666666666666666,123.38021133333332,66.66666666666666
restore,3,1.0,165.60912499999998,100.0
restored,3,1.0,155.77085033333333,100.0
restrain,1,1.0,157.022516,100.0
restrained,1,1.0,134.501915,100.0
restraint,1,0.0,66.307258,0.0
retain,5,1.0,139.270435,100.0
retained,1,1.0,116.589339,100.0
return,20,0.95,131.4978289,95.0
returned,27,0.8518518518518519,132.08756392592593,85.18518518518519
returning,7,1.0,158.59902442857143,100.0
reveal,5,0.8,121.1601282,80.0
revealed,4,0.75,104.21949300000001,75.0
reverence,4,0.75,110.274381,75.0
reverenced,12,0.75,117.01064791666666,75.0
reverencing,2,0.0,85.5059165,0.0
revived,1,0.0,30.688966,0.0
reward,3,0.6666666666666666,122.699541,66.66666666666666
rib,1,1.0,150.551912,100.0
ribs,1,1.0,147.575312,100.0
riches,4,1.0,190.308082,100.0
rider,1,1.0,163.598409,100.0
riding,1,1.0,160.115269,100.0
right,14,0.7857142857142857,144.71530607142856,78.57142857142857
ring,3,1.0,181.4971403333333,100.0
rise,6,1.0,136.596249,100.0
risen,3,1.0,165.96644766666665,100.0
rising,4,0.75,149.09126925,75.0
rite,2,0.5,108.08126999999999,50.0
rites,2,1.0,139.12198899999999,100.0
ritual,1,1.0,115.097851,100.0
river,31,0.8709677419354839,132.8015752903226,87.09677419354838
rivers,2,1.0,133.206346,100.0
roared,1,0.0,43.560974,0.0
roasted,2,1.0,146.35970650000002,100.0
robe,2,0.5,117.55938699999999,50.0
robes,2,1.0,133.677765,100.0
robust,1,1.0,173.478296,100.0
roll,1,1.0,124.320368,100.0
roof,1,1.0,115.497666,100.0
rooms,1,1.0,141.098968,100.0
roots,2,1.0,141.46133650000002,100.0
rose,14,1.0,147.8248272857143,100.0
rouse,1,1.0,190.043865,100.0
royal,1,1.0,120.434884,100.0
rule,6,1.0,148.39693316666668,100.0
ruled,2,1.0,147.49874799999998,100.0
ruler,2,1.0,127.660035,100.0
run,2,1.0,144.6509245,100.0
runs,2,1.0,110.35875300000001,100.0
rushed,2,1.0,147.9361165,100.0
rushes,1,1.0,183.235055,100.0
sack,7,1.0,139.34172257142856,100.0
sacks,10,0.7,109.2859588,70.0
sacred,1,1.0,130.026451,100.0
sacrifice,24,0.8333333333333334,144.20370470833333,83.33333333333334
sacrifices,1,1.0,152.683012,100.0
sacrificing,1,0.0,89.267501,0.0
sad,1,0.0,44.095799,0.0
sadder,1,0.0,62.98674,0.0
safe,2,1.0,145.9008225,100.0
said,471,0.9384288747346072,184.01749996815286,93.84288747346072
saints,1,0.0,89.45664,0.0
sake,8,0.875,176.97739975000002,87.5
salt,1,1.0,116.091726,100.0
salvation,3,0.6666666666666666,118.70431566666667,66.66666666666666
same,51,0.9803921568627451,159.67724164705882,98.0392156862745
sanctified,1,1.0,129.559343,100.0
sand,3,1.0,124.07216033333333,100.0
sands,1,1.0,97.387518,100.0
sapling,1,1.0,146.994682,100.0
sat,8,0.5,82.0510445,50.0
save,3,1.0,164.62363833333333,100.0
saved,6,0.8333333333333334,139.45732566666666,83.33333333333334
saving,1,1.0,189.200581,100.0
savoring,1,1.0,94.39223,100.0
saw,60,0.9333333333333333,137.38166133333334,93.33333333333333
say,58,0.9827586206896551,157.30917306896552,98.27586206896551
saying,106,0.7924528301886793,149.2844428018868,79.24528301886792
says,14,0.9285714285714286,148.03793971428573,92.85714285714286
scandal,1,1.0,89.445148,100.0
scarlet,2,1.0,141.5291765,100.0
scatter,2,1.0,127.576832,100.0
scattered,1,1.0,138.175038,100.0
scepter,1,1.0,130.412256,100.0
scourged,2,1.0,111.16090449999999,100.0
scourging,1,0.0,51.082704,0.0
scouts,5,1.0,149.30608379999998,100.0
sea,12,0.8333333333333334,154.9905625,83.33333333333334
seal,1,1.0,177.28602,100.0
search,1,0.0,60.45822,0.0
searched,3,1.0,150.19032233333334,100.0
seashore,2,1.0,153.247745,100.0
seasons,1,0.0,59.009922,0.0
second,15,0.8666666666666667,164.62300306666666,86.66666666666667
secret,1,0.0,51.798951,0.0
secretly,1,1.0,140.20166,100.0
secrets,1,1.0,148.10271,100.0
sedges,1,1.0,115.481986,100.0
see,43,0.9069767441860465,112.26090560465117,90.69767441860465
seed,8,1.0,134.70049775,100.0
seedlings,1,0.0,68.885407,0.0
seedtime,1,1.0,121.70901,100.0
seeing,17,0.9411764705882353,158.02986005882354,94.11764705882352
seek,2,1.0,129.1443985,100.0
seeking,1,1.0,131.36911,100.0
seem,5,1.0,131.41472240000002,100.0
seemed,3,0.6666666666666666,71.70319466666668,66.66666666666666
seen,43,0.9302325581395349,134.74342653488372,93.02325581395348
sees,4,1.0,135.357733,100.0
seethe,1,1.0,143.944178,100.0
seized,2,1.0,140.5718885,100.0
seizing,1,0.0,58.757998,0.0
self,2,1.0,135.1076915,100.0
sell,1,1.0,129.106222,100.0
selling,1,1.0,103.028722,100.0
send,16,0.75,141.0791020625,75.0
sending,3,1.0,155.294075,100.0
sends,1,0.0,21.011655,0.0
sent,53,0.9245283018867925,161.99520581132077,92.45283018867924
separate,1,1.0,91.018964,100.0
separated,4,0.5,106.49168800000001,50.0
separately,5,1.0,148.44058520000002,100.0
sepulcher,6,0.3333333333333333,69.18846766666667,33.33333333333333
sepulchers,1,1.0,106.413133,100.0
sermon,1,1.0,151.315148,100.0
serpent,7,0.7142857142857143,106.13405657142857,71.42857142857143
serpents,1,1.0,93.616489,100.0
servant,48,0.9166666666666666,138.43462200000002,91.66666666666666
servants,70,0.7857142857142857,130.49069515714285,78.57142857142857
serve,11,1.0,126.62692500000001,100.0
served,8,1.0,136.825759,100.0
service,2,1.0,141.382493,100.0
serving,1,1.0,154.182648,100.0
servitude,8,0.5,91.018723625,50.0
set,33,0.9696969696969697,134.06106496969696,96.96969696969697
setting,6,1.0,147.776357,100.0
settled,1,1.0,117.858823,100.0
settlement,2,1.0,144.3700155,100.0
settler,2,0.5,87.897688,50.0
seven,56,0.9642857142857143,139.4228389107143,96.42857142857143
sevenfold,1,1.0,126.503874,100.0
seventeen,1,0.0,58.225804,0.0
seventeenth,1,1.0,124.235888,100.0
seventh,9,1.0,136.6427057777778,100.0
seventy,9,1.0,143.9905371111111,100.0
sex,5,0.8,111.7920662,80.0
sexual,1,1.0,126.1472,100.0
shadow,1,1.0,174.056844,100.0
shake,1,1.0,234.20211,100.0
shall,186,0.9193548387096774,135.68138146774194,91.93548387096774
shameful,1,1.0,148.29603,100.0
shares,2,1.0,147.5758385,100.0
sharp,1,1.0,162.662478,100.0
shaved,1,0.0,45.867697,0.0
she,200,0.905,173.007871065,90.5
sheaf,2,1.0,148.4969865,100.0
shear,2,1.0,114.841859,100.0
shearers,1,1.0,160.249763,100.0
sheaves,3,0.6666666666666666,124.03297866666666,66.66666666666666
shed,2,0.5,87.41387700000001,50.0
sheep,43,0.9767441860465116,155.37018630232558,97.67441860465115
sheepfold,1,1.0,148.961249,100.0
shekels,4,0.75,130.861969,75.0
shepherd,1,1.0,144.175571,100.0
shepherds,9,0.7777777777777778,117.70647355555555,77.77777777777779
shine,6,1.0,179.5612368333333,100.0
shines,7,0.8571428571428571,126.27319542857143,85.71428571428571
ships,1,1.0,134.773949,100.0
shoelace,1,1.0,141.724248,100.0
shoes,2,0.5,112.757725,50.0
shoots,2,1.0,178.42922099999998,100.0
short,1,0.0,66.384614,0.0
should,37,0.972972972972973,229.83879154054057,97.2972972972973
shoulder,4,1.0,230.47592775,100.0
shoulders,1,1.0,176.396216,100.0
shouted,1,1.0,160.033385,100.0
show,7,1.0,158.68397042857143,100.0
showed,1,1.0,168.297368,100.0
shown,4,0.5,115.61267724999999,50.0
sick,1,1.0,145.661142,100.0
side,1,1.0,141.324751,100.0
sight,57,0.8771929824561403,154.75444701754384,87.71929824561403
sign,11,0.9090909090909091,130.03254636363636,90.9090909090909
signs,12,0.9166666666666666,134.516194,91.66666666666666
silent,2,1.0,162.72464250000002,100.0
silently,4,1.0,153.73339525,100.0
silver,14,1.0,114.68526914285714,100.0
similar,4,1.0,163.36022075,100.0
similarly,5,0.4,87.2359462,40.0
simple,1,0.0,49.01828,0.0
sin,15,0.8666666666666667,117.5188828,86.66666666666667
since,14,1.0,168.657908,100.0
sincere,1,1.0,138.98772,100.0
sincerity,1,0.0,50.316011,0.0
sinful,2,1.0,142.1394555,100.0
sing,1,1.0,197.766948,100.0
single,1,0.0,46.783161,0.0
sinned,4,0.75,105.13710175,75.0
sinners,1,1.0,123.484481,100.0
sinning,1,1.0,145.871926,100.0
sister,25,0.92,141.86103488,92.0
sit,1,1.0,115.091386,100.0
sits,3,1.0,178.784099,100.0
sitting,4,0.75,120.96383750000001,75.0
situated,2,1.0,152.5199835,100.0
six,9,1.0,102.62820033333334,100.0
sixteen,2,1.0,110.7385745,100.0
sixth,2,0.5,104.64629400000001,50.0
sixty,8,0.625,74.214862625,62.5
skin,3,1.0,116.94588166666666,100.0
skins,1,1.0,151.605695,100.0
sky,5,1.0,106.1059348,100.0
slain,2,1.0,159.10970450000002,100.0
slaughter,2,1.0,162.891299,100.0
sleep,14,0.9285714285714286,113.7649665,92.85714285714286
slept,9,1.0,132.4042622222222,100.0
slowness,1,1.0,94.604786,100.0
small,8,0.75,104.600846875,75.0
smear,1,1.0,162.018883,100.0
smeared,1,1.0,137.149294,100.0
smell,2,0.0,35.801253,0.0
smelled,1,0.0,44.231165,0.0
smoke,1,1.0,128.827348,100.0
smoking,1,1.0,152.288139,100.0
smooth,1,1.0,142.873705,100.0
smoothed,1,1.0,156.90756,100.0
snake,4,0.5,97.2445725,50.0
snow,1,0.0,29.69807,0.0
so,285,0.9192982456140351,131.26589197192982,91.9298245614035
soil,3,1.0,183.76487566666665,100.0
sojourn,7,1.0,102.66257414285714,100.0
sojourned,4,1.0,103.32396675,100.0
sojourner,2,1.0,123.650398,100.0
sojourners,1,1.0,118.812002,100.0
sojourning,3,0.6666666666666666,99.20705533333334,66.66666666666666
sojourns,2,1.0,101.80923200000001,100.0
sold,12,0.9166666666666666,140.6025245,91.66666666666666
soldiers,1,1.0,135.210946,100.0
solemn,1,1.0,152.561497,100.0
solemnity,3,0.0,33.02876633333333,0.0
some,9,0.8888888888888888,127.08451322222224,88.88888888888889
something,17,0.6470588235294118,149.1536645882353,64.70588235294117
son,165,0.9030303030303031,135.7286784909091,90.30303030303031
songs,1,0.0,68.790438,0.0
sons,259,0.9266409266409267,164.66097513899612,92.66409266409266
soon,3,1.0,117.24963100000001,100.0
sooner,1,1.0,139.535873,100.0
soothed,1,1.0,175.624469,100.0
sorcerers,6,0.5,82.33818416666666,50.0
sores,3,1.0,150.646997,100.0
sorrow,7,0.8571428571428571,118.05345057142857,85.71428571428571
sorrowful,1,1.0,140.802346,100.0
sought,3,1.0,184.48622466666666,100.0
soul,25,0.92,169.18520628,92.0
souls,11,1.0,147.178958,100.0
south,2,1.0,235.1873295,100.0
southern,3,0.6666666666666666,139.45696633333333,66.66666666666666
sow,2,1.0,143.37525,100.0
sowed,1,1.0,133.453007,100.0
sowing,1,1.0,162.463351,100.0
space,1,1.0,138.727271,100.0
spacious,2,0.5,70.918161,50.0
spare,1,1.0,198.551179,100.0
spared,2,1.0,130.22291,100.0
sparing,1,1.0,116.100179,100.0
speak,22,0.9090909090909091,173.34053372727274,90.9090909090909
speaking,7,1.0,178.64544114285715,100.0
species,4,0.75,115.409887,75.0
speckled,4,1.0,117.864565,100.0
speech,2,1.0,147.4619735,100.0
spelt,1,1.0,136.211424,100.0
spent,1,1.0,222.338595,100.0
spices,1,1.0,132.800731,100.0
spilled,1,1.0,130.95245,100.0
spirit,4,1.0,131.89327325,100.0
spoil,1,1.0,168.039502,100.0
spoke,30,0.9333333333333333,160.90078193333332,93.33333333333333
spoken,11,0.8181818181818182,169.18862527272725,81.81818181818183
spotted,4,0.75,121.196801,75.0
spouse,2,0.5,118.18316750000001,50.0
sprang,1,1.0,77.498358,100.0
spread,3,0.3333333333333333,77.20778466666667,33.33333333333333
spring,6,1.0,169.0319265,100.0
springs,2,1.0,179.66132850000002,100.0
springtime,2,0.0,65.225239,0.0
sprinkle,2,0.5,88.2287245,50.0
sprinkled,2,1.0,119.315882,100.0
sprung,1,0.0,78.653601,0.0
squalor,1,1.0,166.578209,100.0
staff,19,1.0,143.35480315789474,100.0
staffs,2,1.0,146.45523450000002,100.0
stag,1,1.0,140.855198,100.0
stage,2,1.0,163.1018285,100.0
stalk,3,1.0,125.21907800000001,100.0
stand,11,0.9090909090909091,160.24126836363638,90.9090909090909
standing,8,0.875,177.27482625,87.5
stars,5,1.0,141.08519719999998,100.0
state,3,1.0,158.06586366666667,100.0
stately,2,1.0,141.693931,100.0
statue,1,0.0,34.852851,0.0
staves,1,1.0,123.522705,100.0
stay,3,1.0,184.74372933333333,100.0
stayed,5,1.0,161.35764279999998,100.0
steal,1,1.0,153.208645,100.0
steep,4,1.0,155.6963515,100.0
steps,1,1.0,154.314239,100.0
stern,1,0.0,26.143831,0.0
stew,1,1.0,131.842439,100.0
steward,5,1.0,145.10203080000002,100.0
still,16,0.75,104.3808855,75.0
stinging,5,0.8,144.5154898,80.0
stirred,1,0.0,51.609406,0.0
stock,4,1.0,172.84988225,100.0
stole,2,0.5,84.5695985,50.0
stolen,5,1.0,154.10675759999998,100.0
stone,16,0.9375,138.34000425,93.75
stones,4,1.0,152.00657999999999,100.0
stood,10,0.9,138.90420690000002,90.0
storax,1,1.0,140.635775,100.0
stored,2,1.0,160.742553,100.0
storehouses,4,1.0,178.67156425000002,100.0
storing,2,0.5,113.9124405,50.0
stout,1,1.0,119.93899,100.0
straight,2,1.0,178.8395175,100.0
stranger,2,0.0,53.544799999999995,0.0
straw,5,0.8,102.7147324,80.0
streams,2,0.5,115.520196,50.0
street,1,1.0,145.78735,100.0
streets,1,1.0,156.060301,100.0
strength,4,1.0,137.5722305,100.0
strengthen,1,1.0,157.21572,100.0
strengthened,4,0.25,78.37728025,25.0
stretched,1,1.0,109.903695,100.0
strike,11,0.7272727272727273,114.30273890909092,72.72727272727273
strikes,1,0.0,45.644968,0.0
striking,3,0.6666666666666666,116.75784966666667,66.66666666666666
stripped,2,0.5,100.0177655,50.0
strong,12,0.8333333333333334,131.82108533333334,83.33333333333334
stronger,1,1.0,155.931665,100.0
strove,1,1.0,140.062344,100.0
struck,17,0.8235294117647058,126.39207729411764,82.35294117647058
struggled,1,1.0,151.979827,100.0
stump,2,1.0,142.261496,100.0
subdue,1,1.0,93.815382,100.0
subject,3,1.0,152.29441166666666,100.0
subjected,1,0.0,75.860899,0.0
subjects,1,1.0,146.732772,100.0
subjugate,2,0.0,71.2077905,0.0
subjugated,1,1.0,114.20399,100.0
subsequent,1,1.0,139.875451,100.0
subsides,1,1.0,157.524508,100.0
substance,14,0.7857142857142857,131.32005021428571,78.57142857142857
succeeded,1,1.0,134.923126,100.0
such,15,1.0,166.6169574,100.0
suffer,2,1.0,169.8090215,100.0
suffered,1,1.0,149.865478,100.0
suffice,2,1.0,148.888315,100.0
suggest,1,1.0,156.52657,100.0
suggested,1,1.0,166.641569,100.0
sulphur,1,1.0,82.714732,100.0
summer,1,1.0,151.582747,100.0
summit,1,1.0,119.54926,100.0
summoned,1,1.0,142.979856,100.0
summoning,2,1.0,131.6777085,100.0
sun,6,1.0,139.99733333333333,100.0
supplanted,1,0.0,73.92184,0.0
supplication,1,1.0,121.841374,100.0
supplied,1,1.0,129.306626,100.0
surface,4,0.75,140.375791,75.0
surrounded,1,1.0,103.097578,100.0
surrounding,5,1.0,176.096731,100.0
survive,1,1.0,126.845212,100.0
survived,1,1.0,137.2569,100.0
suspend,1,1.0,177.788214,100.0
suspended,1,1.0,168.603649,100.0
sustain,1,1.0,148.278877,100.0
sustained,1,1.0,108.014583,100.0
swear,10,1.0,152.0425544,100.0
swearing,1,1.0,137.379294,100.0
sweat,2,1.0,134.00032199999998,100.0
sweet,1,1.0,130.084535,100.0
swelling,2,1.0,121.75498300000001,100.0
swift,1,1.0,106.409692,100.0
swiftly,1,0.0,46.880063,0.0
sword,8,1.0,139.198757125,100.0
swords,1,1.0,133.888701,100.0
swore,9,1.0,128.4285128888889,100.0
sworn,2,1.0,106.8337985,100.0
sycamore,1,1.0,136.388532,100.0
t,1,1.0,166.055042,100.0
tabernacles,1,0.0,64.220914,0.0
tail,1,1.0,129.881743,100.0
take,50,0.98,193.50439581999998,98.0
taken,23,0.782608695652174,173.07351769565219,78.26086956521739
taking,14,0.8571428571428571,140.03057135714286,85.71428571428571
talk,1,1.0,129.560378,100.0
tar,1,1.0,123.002166,100.0
task,1,1.0,159.480003,100.0
taskmasters,3,1.0,127.94753666666668,100.0
teach,1,0.0,43.700906,0.0
teaching,4,1.0,202.48259675,100.0
tear,1,1.0,115.94505,100.0
tearing,2,1.0,190.157082,100.0
tears,1,1.0,153.147317,100.0
teeth,1,1.0,160.954873,100.0
tell,5,1.0,139.813469,100.0
telling,1,0.0,41.205187,0.0
temper,1,1.0,158.627115,100.0
tempered,1,1.0,118.021594,100.0
temple,9,0.6666666666666666,116.66050000000001,66.66666666666666
ten,14,0.8571428571428571,115.96766435714287,85.71428571428571
tender,2,0.5,112.792779,50.0
tenderly,1,1.0,155.88308,100.0
tent,17,1.0,163.42783547058824,100.0
tenth,3,0.6666666666666666,98.39630166666666,66.66666666666666
tents,8,0.75,145.974142875,75.0
terebinth,1,1.0,126.231904,100.0
terrible,1,1.0,165.004079,100.0
terribly,1,1.0,150.161883,100.0
terrified,5,0.8,125.8434536,80.0
terror,2,1.0,122.900969,100.0
test,3,1.0,147.75722933333336,100.0
tested,1,0.0,61.697102,0.0
testimony,19,0.8947368421052632,142.69574994736843,89.47368421052632
than,28,0.9642857142857143,179.65129117857143,96.42857142857143
that,647,0.9659969088098919,164.93882054404946,96.59969088098919
the,3618,0.9590934217799889,205.51583015450524,95.9093421779989
theft,2,1.0,109.276259,100.0
their,164,0.975609756097561,216.70544009756097,97.5609756097561
them,259,0.9459459459459459,156.0228242200772,94.5945945945946
themselves,11,1.0,160.35081790909092,100.0
then,67,0.9253731343283582,169.04972980597014,92.53731343283582
there,140,0.9571428571428572,183.6948209142857,95.71428571428572
thereafter,4,1.0,151.120866,100.0
therefore,15,0.4,103.02320806666667,40.0
these,106,0.8867924528301887,175.78263698113207,88.67924528301887
they,364,0.9313186813186813,192.49059590659343,93.13186813186813
thief,1,1.0,120.781274,100.0
thigh,9,0.8888888888888888,131.96201544444446,88.88888888888889
thin,4,1.0,141.72911,100.0
thing,11,1.0,195.34092518181816,100.0
things,69,0.927536231884058,216.07444968115942,92.7536231884058
think,3,0.6666666666666666,135.91735500000001,66.66666666666666
thinking,2,1.0,183.2599325,100.0
third,14,0.8571428571428571,154.7395732142857,85.71428571428571
thirteen,1,1.0,161.710883,100.0
thirteenth,1,1.0,119.634054,100.0
thirty,22,0.9090909090909091,138.53730804545455,90.9090909090909
this,240,0.9083333333333333,188.00002805833336,90.83333333333333
thistles,2,1.0,111.876954,100.0
thorns,1,0.0,26.61661,0.0
thoroughly,2,1.0,147.73620899999997,100.0
those,42,0.8571428571428571,171.82378599999998,85.71428571428571
though,5,0.8,137.4072948,80.0
thought,7,0.7142857142857143,167.42804900000002,71.42857142857143
thoughts,2,0.5,84.868455,50.0
thousand,2,1.0,187.891432,100.0
thousands,2,0.5,154.5597265,50.0
thread,3,1.0,196.7390386666667,100.0
threatening,1,0.0,55.294393,0.0
three,36,0.8888888888888888,135.4623305,88.88888888888889
threshing,1,0.0,51.454824,0.0
threshold,3,1.0,163.963954,100.0
throne,3,1.0,119.20917633333333,100.0
through,41,0.926829268292683,155.8875796097561,92.6829268292683
throughout,19,0.6842105263157895,139.5151660526316,68.42105263157895
throw,1,0.0,52.687977,0.0
thunder,1,1.0,170.236099,100.0
thundering,1,0.0,93.507378,0.0
thunders,3,0.6666666666666666,126.10551766666667,66.66666666666666
thus,3,1.0,137.91838766666666,100.0
thwarted,1,1.0,102.691498,100.0
tied,2,1.0,153.47238099999998,100.0
timbrels,1,1.0,93.734864,100.0
time,62,0.9193548387096774,143.40087783870968,91.93548387096774
times,7,0.8571428571428571,144.04619499999998,85.71428571428571
tips,1,1.0,123.333502,100.0
tired,1,1.0,158.484259,100.0
tithes,2,1.0,90.37621100000001,100.0
to,1559,0.9666452854393842,141.16363165234125,96.66452854393842
today,7,1.0,138.45228957142857,100.0
together,38,0.9210526315789473,165.30864228947368,92.10526315789474
told,5,1.0,158.9501418,100.0
tomb,5,1.0,118.07785980000001,100.0
tomorrow,5,1.0,132.0727784,100.0
tongue,5,1.0,126.45531839999998,100.0
tongues,2,0.5,126.0316235,50.0
too,3,1.0,119.26480766666667,100.0
took,71,0.9577464788732394,144.0185854084507,95.77464788732394
top,4,1.0,153.33073975,100.0
torn,1,1.0,101.639573,100.0
torrent,2,1.0,151.672577,100.0
touch,5,1.0,205.3323226,100.0
touched,7,0.8571428571428571,169.00683842857143,85.71428571428571
touching,3,1.0,205.50024399999998,100.0
toward,25,0.92,153.67748831999998,92.0
towards,3,0.6666666666666666,129.69531633333332,66.66666666666666
tower,2,1.0,137.556612,100.0
town,3,1.0,165.75590766666667,100.0
